TagName;DateTime;Value;vValue;MinRaw;MaxRaw;MinEU;MaxEU;Unit;Quality;QualityDetail;QualityString;wwResolution;StartDateTime
T400_SP;2024-09-23 14:25:33.3300000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:24:59
T400_PV;2024-09-23 14:25:33.3300000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:59
T200_PV;2024-09-23 14:25:33.3300000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:59
T151_PV;2024-09-23 14:25:33.3300000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:59
T150_PV;2024-09-23 14:25:33.3300000;22.8999996185303;22.899999618530273;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:24:59
SysReplicationTotalTags1;2024-09-23 14:25:33.3300000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:24:59
Q210_PV;2024-09-23 14:25:33.3300000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:24:59
P120_PV;2024-09-23 14:25:33.3300000;8.49330139160156;8.4933013916015625;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:24:59
P120_Flow;2024-09-23 14:25:33.3300000;7.07037591934204;7.070375919342041;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:24:59
P100_FlowR;2024-09-23 14:25:33.3300000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:24:59
P100_Flow;2024-09-23 14:25:33.3300000;0;0;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:24:59
T400_SP;2024-09-23 14:26:06.6630000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:25:33
T400_PV;2024-09-23 14:26:06.6630000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:25:33
T200_PV;2024-09-23 14:26:06.6630000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:25:33
T151_PV;2024-09-23 14:26:06.6630000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:25:33
T150_PV;2024-09-23 14:26:06.6630000;22.8999996185303;22.899999618530273;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:25:33
SysReplicationTotalTags1;2024-09-23 14:26:06.6630000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:25:33
Q210_PV;2024-09-23 14:26:06.6630000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:25:33
P120_PV;2024-09-23 14:26:06.6630000;24.3751335144043;24.375133514404297;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:25:33
P120_Flow;2024-09-23 14:26:06.6630000;18.2973709106445;18.297370910644531;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:25:33
P100_FlowR;2024-09-23 14:26:06.6630000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:25:33
P100_Flow;2024-09-23 14:26:06.6630000;0;0;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:25:33
T400_SP;2024-09-23 14:26:39.9960000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:26:06
T400_PV;2024-09-23 14:26:39.9960000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:06
T200_PV;2024-09-23 14:26:39.9960000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:06
T151_PV;2024-09-23 14:26:39.9960000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:06
T150_PV;2024-09-23 14:26:39.9960000;23.1000003814697;23.100000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:06
SysReplicationTotalTags1;2024-09-23 14:26:39.9960000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:26:06
Q210_PV;2024-09-23 14:26:39.9960000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:26:06
P120_PV;2024-09-23 14:26:39.9960000;24.3690299987793;24.369029998779297;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:26:06
P120_Flow;2024-09-23 14:26:39.9960000;18.2813491821289;18.281349182128906;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:26:06
P100_FlowR;2024-09-23 14:26:39.9960000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:26:06
P100_Flow;2024-09-23 14:26:39.9960000;0;0;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:26:06
T400_SP;2024-09-23 14:27:13.3290000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:26:39
T400_PV;2024-09-23 14:27:13.3290000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:39
T200_PV;2024-09-23 14:27:13.3290000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:39
T151_PV;2024-09-23 14:27:13.3290000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:39
T150_PV;2024-09-23 14:27:13.3290000;23.1000003814697;23.100000381469727;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:26:39
SysReplicationTotalTags1;2024-09-23 14:27:13.3290000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:26:39
Q210_PV;2024-09-23 14:27:13.3290000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:26:39
P120_PV;2024-09-23 14:27:13.3290000;24.3507194519043;24.350719451904297;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:26:39
P120_Flow;2024-09-23 14:27:13.3290000;18.2630386352539;18.263038635253906;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:26:39
P100_FlowR;2024-09-23 14:27:13.3290000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:26:39
P100_Flow;2024-09-23 14:27:13.3290000;0;0;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:26:39
T400_SP;2024-09-23 14:27:46.6620000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:27:13
T400_PV;2024-09-23 14:27:46.6620000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:13
T200_PV;2024-09-23 14:27:46.6620000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:13
T151_PV;2024-09-23 14:27:46.6620000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:13
T150_PV;2024-09-23 14:27:46.6620000;22.8999996185303;22.899999618530273;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:13
SysReplicationTotalTags1;2024-09-23 14:27:46.6620000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:27:13
Q210_PV;2024-09-23 14:27:46.6620000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:27:13
P120_PV;2024-09-23 14:27:46.6620000;0;0;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:27:13
P120_Flow;2024-09-23 14:27:46.6620000;0;0;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:27:13
P100_FlowR;2024-09-23 14:27:46.6620000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:27:13
P100_Flow;2024-09-23 14:27:46.6620000;180.474258422852;180.47425842285156;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:27:13
T400_SP;2024-09-23 14:28:19.9950000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:27:46
T400_PV;2024-09-23 14:28:19.9950000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:46
T200_PV;2024-09-23 14:28:19.9950000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:46
T151_PV;2024-09-23 14:28:19.9950000;23.5;23.5;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:46
T150_PV;2024-09-23 14:28:19.9950000;22.8999996185303;22.899999618530273;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:27:46
SysReplicationTotalTags1;2024-09-23 14:28:19.9950000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:27:46
Q210_PV;2024-09-23 14:28:19.9950000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:27:46
P120_PV;2024-09-23 14:28:19.9950000;19.5532093048096;19.55320930480957;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:27:46
P120_Flow;2024-09-23 14:28:19.9950000;14.6649074554443;14.664907455444336;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:27:46
P100_FlowR;2024-09-23 14:28:19.9950000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:27:46
P100_Flow;2024-09-23 14:28:19.9950000;178.411682128906;178.41168212890625;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:27:46
T400_SP;2024-09-23 14:28:53.3280000;(null);(null);0;90;0;90;°C;1;20;IDAS overflow recovery;33333;23/09/2024 14:28:19
T400_PV;2024-09-23 14:28:53.3280000;22.0300006866455;22.030000686645508;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:28:19
T200_PV;2024-09-23 14:28:53.3280000;22.7000007629395;22.700000762939453;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:28:19
T151_PV;2024-09-23 14:28:53.3280000;23.3999996185303;23.399999618530273;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:28:19
T150_PV;2024-09-23 14:28:53.3280000;22.8999996185303;22.899999618530273;0;150;0;150;°C;0;192;Good;33333;23/09/2024 14:28:19
SysReplicationTotalTags1;2024-09-23 14:28:53.3280000;0;0;0;2e+011;0;2e+011;units;0;192;Good;33333;23/09/2024 14:28:19
Q210_PV;2024-09-23 14:28:53.3280000;(null);(null);0;2000;0;2000;µS/cm;1;24;IOServer communication failed;33333;23/09/2024 14:28:19
P120_PV;2024-09-23 14:28:53.3280000;19.5532093048096;19.55320930480957;0;300;0;300;rpm;0;192;Good;33333;23/09/2024 14:28:19
P120_Flow;2024-09-23 14:28:53.3280000;14.6649074554443;14.664907455444336;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:28:19
P100_FlowR;2024-09-23 14:28:53.3280000;1.75999999046326;1.7599999904632568;0;100;0;100;ml;0;192;Good;33333;23/09/2024 14:28:19
P100_Flow;2024-09-23 14:28:53.3280000;181.183258056641;181.18325805664062;0;2000;0;2000;ml/min;0;192;Good;33333;23/09/2024 14:28:19
